original_url,source_website,resolution,search_query,local_path,caption
https://media.vneconomy.vn/w800/images/upload/2023/07/27/tp-hcm-thu-phi-su-dung-long-duong-via-he-tu-1-9.jpg,VnEconomy,800x577,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910474.jpg,"Bức ảnh chụp một con phố với nhiều xe máy đậu dọc theo vỉa hè. Phía trước là một chiếc ô tô màu đỏ, phía sau là một cửa hàng có biển hiệu ""CẦU LẠC ĐÔNG NÀI PHỐ HỒ C"". Trên bảng hiệu của cửa hàng có dòng chữ ""ĐƯỜNG NGÔ ĐỨC KẾ"" được in màu trắng trên nền đỏ."
https://vnmedia.vn/file/8a10a0d36ccebc89016ce0c6fa3e1b83/old_image/201704/original/images1916662_tem_LZGW.JPG,VnMedia,653x436,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910475.JPG,"Bức ảnh chụp từ trên cao, cho thấy một giao lộ đông đúc với nhiều phương tiện giao thông. Ở trung tâm bức ảnh là một tấm biển quảng cáo màu xanh dương có dòng chữ ""Lễ đường là dành cho người đi bộ"". Phía dưới biển quảng cáo là một khu vực bán hàng rong với nhiều người đang mua bán. Bên cạnh đó, còn có những chiếc xe máy và ô tô đang lưu thông trên đường. Bức ảnh được chụp vào một ngày nắng đẹp, bầu trời trong xanh."
http://quanly.moitruongvadothi.vn/Includes/NewsImg/5_2021/11609_1.jpg,Quản lý Môi trường - Chuyên trang của TC Môi trường và Đô ...,750x502,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910475.jpg,"Bức ảnh chụp cảnh đường phố với một chiếc xe tải màu trắng đỗ bên lề đường. Trên xe tải có một người đàn ông mặc đồng phục màu xanh lá cây, đội mũ bảo hiểm và đang đứng trên nóc xe. Phía sau xe tải là một biển báo màu đỏ ghi dòng chữ ""Là quyền lợi, trách nhiệm của cá nhân"".  Bên cạnh xe tải là hai người đàn ông mặc đồng phục màu xanh lá cây, đội mũ bảo hiểm và đang đứng nói chuyện. Ngoài ra, còn có một số người khác đang đi bộ trên đường. Bức ảnh được chụp từ góc nhìn ngang, cho thấy toàn bộ khung cảnh đường phố."
https://i.ytimg.com/vi/vUNjA3BIyAM/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLCnoBr4MXdY4GDJCnc8aAckEfT63w,YouTube,686x386,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910475.jpg,"Bức ảnh chụp một con hẻm nhỏ với nhiều xe máy đậu dọc theo vỉa hè. Phía dưới cùng của bức ảnh là dòng chữ ""NGƯỜI DÂN HÀ NỘI ỨNG HỘ VIỆC CHO THUÊ VĨA HÈ, LÒNG ĐƯỜNG""."
https://cdn.haiphong.gov.vn/gov-hpg/upload/ngoquyen/product/2023/4/z4245741698122_e5b266c175286aee6971eacf97b4afdf-54fcd7e5d94543d7abef252fb9b13086.jpg?maxwidth=2048,Quận Ngô Quyền - Thành phố Hải Phòng,2568x1926,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910476.jpg,"Bức ảnh chụp một con phố ở Việt Nam. Phía bên trái là một cửa hàng có biển hiệu ""Chả Nem - Chả Nướng"" và phía bên phải là một cửa hàng có biển hiệu ""Bán lẻ tốt nhất Việt Nam 2"". Trên đường có nhiều xe máy đang lưu thông, trong đó có một chiếc ô tô màu trắng đang chạy trên đường. Ngoài ra, còn có một số người đi bộ trên đường. Bức ảnh được chụp từ góc nhìn ngang, cho thấy toàn cảnh của con phố."
https://suckhoedoisong.qltns.mediacdn.vn/324455921873985536/2022/10/19/hoa-3-large-16661493264061556248345-1666154319831671917119.jpeg,Sức khỏe đời sống,1280x960,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910476.jpeg,"Bức ảnh chụp một gian hàng bán hoa với nhiều loại hoa được sắp xếp gọn gàng trong những chậu hoa màu sắc rực rỡ. Phía trước gian hàng là hai người phụ nữ, một người đang cầm bó hoa và một người đang đứng nhìn. Phía sau gian hàng là một biển hiệu quảng cáo với dòng chữ ""Nhiệt liệt chào mừng quý vị đại biểu tới dự hội nghị cấp mặt, biểu dương doanh nghiệp, doanh nhân tiêu biểu nhân ngày doanh nhân Việt Nam!"""
https://image.plo.vn/w1000/Uploaded/2025/liwbzivo/2023_09_18/via-he-8-6410-7433.jpg.webp,PLO,1000x750,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910476.webp,"Bức ảnh chụp một con đường ở Việt Nam. Bên phải đường là một biển báo màu cam với dòng chữ ""CẤM TỤ TẬP BUÔN BÁN"" được viết bằng chữ in hoa màu trắng trên nền cam. Phía trước biển báo là một vỉa hè lát gạch đỏ, có một số cây xanh và một chiếc xe ô tô màu đỏ đang chạy trên đường. Ngoài ra, còn có một số người đang đi xe máy trên đường."
https://laodongthudo.vn/stores/news_dataimages/thamle/042021/17/20/4332_IMG_9015.jpg?rt=20210417204335,Báo Lao động thủ đô,1000x667,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910477.jpg,"Bức ảnh chụp một con phố ở Việt Nam vào buổi tối. Ở phía trước là một quán ăn có tên ""GoToco"" với biển hiệu được trang trí bằng đèn led sáng rực rỡ. Bên cạnh quán ăn là một dãy các cửa hàng khác, trong đó có một tấm biển quảng cáo cho dịch vụ bán lẻ tốt nhất Việt Nam năm 2018 do Global Finance trao tặng. Có rất nhiều người đang đi lại trên vỉa hè, chủ yếu là những người đi xe máy. Trên vỉa hè còn có hai chiếc ô che nắng màu xanh lá cây và đỏ."
https://kenh14cdn.com/203336854389633024/2024/10/11/7b2a0509-16598548429591828390669-1728646953134293169311-1728648128824-1728648128964824735768.jpg,Kenh14,2000x1333,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910477.jpg,"Bức ảnh chụp một con phố với nhiều người đang ngồi ăn uống. Phía bên phải bức ảnh là một cửa hàng có biển hiệu ""VIETNAM TOP 10 BANKING REPUTATION AWARD 2019"". Bên cạnh cửa hàng là một bảng hiệu nhỏ ghi ""XỐI MÁY - Trứng - Chả - Thịt - Pa lê - Lạp sườn"". Trên vỉa hè, có một số người đang ngồi ăn uống, trong đó có một người đàn ông mặc áo sơ mi kẻ sọc xanh trắng đang cầm một đĩa thức ăn và nói chuyện điện thoại."
https://tapchigiaothong.qltns.mediacdn.vn/481400261263945728/2023/3/22/base64-1679456574976493777035.png,Tạp chí Giao thông vận tải,911x683,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910477.png,"Bức ảnh chụp một con đường trải nhựa thẳng tắp, hai bên đường là những ngọn núi đá vôi hùng vĩ. Trên đường có một chiếc xe máy đang chạy và một người phụ nữ mặc áo màu hồng đang đi bộ trên vỉa hè. Bên phải đường là một khu vực đất trống với một số cây xanh và một tấm biển quảng cáo bằng tiếng Việt."
https://nads.1cdn.vn/2024/05/08/z5419913407830_51d11d24a61ddb8c9d0ed4f9fe07d108.jpg,Tạp chí Nhiếp ảnh và Đời sống,1020x706,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910478.jpg,"Bức ảnh chụp một con đường ở Việt Nam vào buổi tối. Con đường được bao phủ bởi những cây xanh và đèn đường, tạo nên khung cảnh thanh bình và yên ả. Phía bên phải của bức ảnh là một cửa hàng có biển hiệu ""ASHUKATAMONPO"", phía bên trái là một tòa nhà cao tầng với nhiều cửa sổ. Trên vỉa hè, có một chiếc xe ô tô màu trắng đang chạy trên đường. Bên cạnh đó, còn có một số người đang đi bộ hoặc đứng nhìn về phía trước."
https://images2.thanhnien.vn/528068263637045248/2024/5/9/img0165-1715234946992341488809.jpg,Báo Thanh Niên,2560x1709,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910478.jpg,"Bức ảnh chụp một con phố ở Việt Nam. Phía trước là một người đàn ông mặc áo đen đang đi bộ trên vỉa hè, phía sau là một chiếc xe hơi màu xám đang chạy trên đường. Bên phải là một cửa hàng có biển hiệu ""THE NOBLE STREET HOTEL"". Trên tường của cửa hàng có bảng hiệu ghi danh sách các khách sạn khác nhau với tên gọi và địa chỉ cụ thể."
https://cdn-i.vtcnews.vn/resize/ma/upload/2024/05/09/tran-hung-dao-6-12515733.jpg,VTC News,1920x1280,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910478.jpg,"Bức ảnh chụp một con phố ở Việt Nam với nhiều xe máy đậu dọc hai bên đường. Phía trước là một người phụ nữ mặc áo khoác xanh lá cây, đội nón lá và đeo khẩu trang y tế đang chở hàng trên chiếc xe đẩy. Trên xe có rất nhiều đồ vật được bọc trong túi nilon màu xanh lá cây. Phía sau lưng người phụ nữ là một chiếc xe ô tô màu đen. Bên phải của bức ảnh là một quán cà phê với biển hiệu ""Alpha"" được viết bằng tiếng Anh."
https://gvcviet.com/wp-content/uploads/2019/04/IMG_6585.jpg,Granite Việt,800x533,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910479.jpg,"Bức ảnh chụp một con đường với một biển báo hình tròn được treo ở bên trái. Biển báo có chữ ""MSSĐNH ĐẠO CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM"" và dòng chữ ""CÔNG TY PHẦN LIÊN CHIẾU - TR. ĐÀ NẴNG"". Phía sau biển báo là một con đường rộng, có nhiều phương tiện giao thông đang lưu thông. Bên phải bức ảnh là một hàng cây xanh rợp bóng mát."
https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj7lil6KKoFFX7k4RjMqWSSNt-3xAQg2Y3XgFSNQOGC5_SzhBATOrzlrFQtyGh1iJ5CNYIWV73oH4qisux6-o3fdywestCFRoF88cqKoaIH3d8TwRnPdtYZaeSDWlwC2PHzlsmNiME-eEnW/s1600/vi%25CC%2589a+he%25CC%2580+sa%25CC%2580i+go%25CC%2580n+tru%25CC%259Bo%25CC%259B%25CC%2581c+75-danlambao.jpg,Danlambao,1600x993,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910482.jpg,"Bức ảnh chụp một góc phố với nhiều người và xe cộ. Phía trước là một chiếc bàn nhỏ được dựng trên vỉa hè, bên cạnh là một chiếc xe đạp màu xanh da trời. Trên bàn có một số đồ vật như giỏ hàng, nồi cơm, chai nước. Phía sau bàn là một nhóm người đang mua bán. Một người phụ nữ mặc áo trắng đang cầm một cái gậy gỗ để đánh giá sản phẩm. Bên cạnh cô là một người đàn ông mặc áo xanh dương đang ngồi quay lưng về phía máy ảnh. Phía sau họ là một chiếc xe ô tô màu vàng. Ở phía xa là một tòa nhà cao tầng với biển hiệu ""AXE NGUYÊN NHA"". Bức ảnh được chụp từ góc nhìn ngang, cho phép người xem nhìn thấy toàn bộ khung cảnh phố phường."
http://static.mattran.org.vn/zoom/540/uploaded/admin/2020_03_08/image025dqul_exhm.jpg,Mặt trận tổ quốc Việt Nam,540x372,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910482.jpg,"Bức ảnh chụp một con phố ở Việt Nam. Phía trước là một hàng rào chắn bằng kim loại, phía sau là các tòa nhà cao tầng. Trên tường của một tòa nhà có biển hiệu ghi ""23T"" màu trắng trên nền đen. Bên cạnh biển hiệu này là một biển báo cấm đậu xe hình tròn màu đỏ viền xanh. Ở góc dưới bên phải bức ảnh có dòng chữ ""96"" màu đen trên nền trắng."
https://thoatnuocdanang.com/uploads/images/1073.jpg,Thoát nước,700x500,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910482.jpg,"Bức ảnh chụp một con đường ở Việt Nam. Ở phía trước là một vạch kẻ đường dành cho xe máy, có hai người đang lái xe máy. Phía bên phải là một vạch kẻ đường dành cho xe đạp, cũng có hai người đang lái xe đạp. Trên vạch kẻ đường dành cho xe máy có ghi dòng chữ ""0982.488.655"" và ""177 Lê Lợi Thành Phố Đà Nẵng Việt Nam"". Ngoài ra, trên vạch kẻ đường dành cho xe đạp có ghi dòng chữ ""09 Oct 2024 at 09:16:28 177 Lê Lợi Thành Phố Đà Nẵng Việt Nam""."
https://cdn.vietnam.vn/wp-content/uploads/2024/04/Via-he-thanh-bai-do-xe-sang-tranh-cho-nguoi.jpg,Vietnam.vn,1200x675,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910483.jpg,"Bức ảnh chụp từ trên cao, cho thấy một con đường với nhiều phương tiện giao thông đang lưu thông. Phía bên trái của bức ảnh là một cửa hàng có biển hiệu màu đỏ với dòng chữ ""HANO AUT"" được in nổi bật. Bên cạnh cửa hàng là một cây xanh lớn và một số xe ô tô đang đậu ở vỉa hè. Phía bên phải của bức ảnh là một con đường với nhiều xe máy đang lưu thông."
https://e.khoahoc.tv/photos/image/2017/03/14/via-he.jpg,KhoaHoc.tv,1000x750,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910484.jpg,"Bức ảnh chụp một con phố với những ngôi nhà cổ kính. Phía trước là một nhóm người đang ngồi trên vỉa hè, trong đó có một người đàn ông mặc áo sơ mi trắng và quần tây đen đang cầm một thanh kiếm. Bên cạnh anh ta là một người phụ nữ mặc áo dài màu xanh lá cây đang nhìn về phía trước. Phía sau họ là một chiếc xe đạp được dựng bên cạnh tường nhà. Trên tường nhà có một tấm biển hiệu ghi chữ ""Phố Tự Tích""."
https://ktmt.vnmediacdn.com/images/2024/09/08/98-1725768351-img-7786.jpg,Kinh tế Môi trường,1600x1067,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910485.jpg,"Bức ảnh chụp một con đường với một cây xanh lớn ở phía bên phải. Cây có tán lá rộng và mọc sát vỉa hè. Phía trước cây là một chiếc cửa sổ hình chữ nhật màu trắng được mở ra, phần cửa sổ bị ngã về phía bên phải của bức ảnh. Ở góc trên bên trái của bức ảnh là dòng chữ ""Tạp chí Kinh tế Môi trường"". Dòng chữ này được viết bằng nhiều màu sắc khác nhau, tạo nên hiệu ứng thị giác nổi bật. Bên dưới dòng chữ này là dòng chữ nhỏ hơn: ""Cơ quan ngôn luận của Hội Kinh tế Môi trường Việt Nam""."
https://img.docnhanh.vn/images/uploads/2025/01/04/w-o-to-do-via-he-21-68986.jpg,Đọc báo,1144x721,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910486.jpg,"Bức ảnh chụp một con đường ở Việt Nam, có nhiều phương tiện giao thông như ô tô, xe máy và xe đạp đang lưu thông. Phía bên trái của bức ảnh là một tòa nhà với biển hiệu ""THAI HOÀNG RESIDENCE"". Phía bên phải của bức ảnh là một tòa nhà màu vàng với dòng chữ ""KHU VỰC CẤM ĐỒ RÁC"" được in trên tấm biển màu đỏ."
https://mtcs.1cdn.vn/2023/07/30/W_anh-1m.jpg,Môi trường & Cuộc sống,1200x900,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910486.jpg,"Bức ảnh chụp một con phố đông đúc với nhiều người qua lại. Phía trước là một chiếc xe máy màu trắng đang đậu, bên cạnh là một người phụ nữ mặc váy hoa đang lái xe. Bên phải là một người đàn ông mặc áo đen đang đứng nhìn về phía trước. Phía sau họ là một quán cà phê có biển hiệu ""Môi trường & Cuộc sống"" và dòng chữ nhỏ hơn ""Tạp chí điện tử của Hội Nước Sạch và Môi trường Việt Nam""."
https://baovephapluat.vn/data/images/0/2025/01/06/hadnt/14.jpg?dpi=150&quality=100&w=810&h=500&mode=crop&anchor=topcenter,Báo Bảo vệ pháp luật,810x500,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910487.jpg,"Bức ảnh chụp một con phố ở Việt Nam. Phía trước là một quán cà phê với biển hiệu ""Brasserie Brasserie"" và dòng chữ ""RESTAURANT - CAFE"". Quán có mái che màu đen và được trang trí bằng những chiếc bàn ghế sắt. Bên cạnh quán là một hàng cây xanh mướt. Phía bên trái bức ảnh là một cột đèn giao thông với biển báo cấm rẽ phải."
https://annacoffee.vn/wp-content/uploads/2023/03/thiet-ke-quan-ca-phe-via-he-7.jpg,Anna Coffee,1429x1071,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910487.jpg,"Bức ảnh chụp một con phố với nhiều tòa nhà hai bên. Ở phía trước là một quán cà phê có biển hiệu ""LANC"" được viết bằng chữ in hoa màu trắng trên nền xanh dương. Quán cà phê có bàn ghế được sắp xếp gọn gàng, tạo cảm giác thoải mái cho khách hàng. Phía sau quán cà phê là một tòa nhà cao tầng với những bức tranh trang trí đẹp mắt. Trên tường của tòa nhà có dòng chữ ""Kancho"" được viết bằng chữ in hoa màu trắng trên nền xanh dương. Ngoài ra, còn có một số người đang đi lại trên vỉa hè, tạo nên khung cảnh nhộn nhịp và tấp nập."
https://bna.1cdn.vn/2017/04/19/uploaded-dataimages-201704-original-_images1879320_5.jpg,Báo Nghệ An,550x370,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910488.jpg,"Bức ảnh chụp một con hẻm nhỏ với hai bên là các tòa nhà cao tầng. Ở phía trước, có một biển hiệu màu nâu ghi dòng chữ ""CK LAZA CÔNG TY CP ĐẦU TƯ CK VIỆT NAM"" và địa chỉ ""ĐC: 3A ĐƯỜNG NGUYÊN TRÁI - TP VĨNH"". Phía trên biển hiệu là một bảng hiệu màu vàng ghi chữ ""ATM""."
https://hnm.1cdn.vn/2023/04/22/hanoimoi.com.vn-uploads-images-canhang-2023-04-22-_6_6_6.jpg,hanoimoi.com,1920x1440,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910489.jpg,"Hình ảnh cho thấy một người đàn ông đang lái xe máy trên đường phố. Xe máy có màu xanh dương và đen, được gắn biển số 53A01. Người đàn ông mặc áo đỏ và quần đen, đội mũ bảo hiểm. Bên cạnh xe máy là một chiếc ô màu xanh dương. Phía sau xe máy là một tòa nhà cao tầng với nhiều cửa sổ kính. Trên tường của tòa nhà có một bảng hiệu màu trắng ghi dòng chữ ""SỐ 3B"". Ngoài ra, còn có một cây xanh nhỏ ở phía bên phải của bức ảnh. Bức ảnh được chụp từ góc nghiêng, cho phép người xem nhìn thấy toàn bộ cảnh quan xung quanh."
https://cly.1cdn.vn/2024/06/15/img_0502.jpg,Báo Công lý,1920x1280,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910489.jpg,"Bức ảnh chụp một con phố ở Việt Nam với nhiều phương tiện giao thông đang lưu thông. Ở phía trước là một người đàn ông đang đạp xe máy, trên xe có rất nhiều chai nước được xếp chồng lên nhau. Phía sau người đàn ông là một chiếc ô tô màu bạc và một chiếc ô tô màu xám. Phía bên phải là một cửa hàng có biển hiệu ""Công ty TNHH dịch vụ tổng hợp MEDAZA VIỆT NAM"", bên cạnh là một cửa hàng khác có biển hiệu ""Thiết bị vệ sinh - Gạch ốp lát tranh MOSAIC CAO CẤP""."
https://bqn.1cdn.vn/2017/03/09/images.baoquangnam.vn-dataimages-201703-original-_images1333213_mong_dung..jpg,Báo Quảng Nam,550x361,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910490.jpg,"Bức ảnh chụp cảnh đường phố với nhiều phương tiện giao thông. Ở phía trước là một người đàn ông đang lái xe máy màu trắng, bên cạnh là một người đàn ông khác đang lái xe máy màu xanh dương. Phía sau họ là một chiếc xe máy màu đen và một chiếc xe máy màu đỏ. Bên phải bức ảnh là một cửa hàng có biển hiệu ""DIỆN NƯỚC HOÀNG SƠN"" và dòng chữ ""Chuyên Viên - Thiết bị Điện Nước"". Dưới biển hiệu là dòng chữ ""Ngân Hàng Việt Nam Thịnh Vượng""."
https://thanhphohaiphong.gov.vn/wp-content/uploads/2025/01/c72a66e4-1df6-45a4-bf6b-1d094ff12c01-thi-c-21.jpg,Cổng tin tức thành phố Hải Phòng,1256x878,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910490.jpg,"Bức ảnh chụp cảnh đường phố với hai người đàn ông đang đổ đất. Người đàn ông bên trái đang cầm xẻng, người đàn ông bên phải đang cầm búa. Phía trước họ là một đống đất và một số bao tải màu trắng. Bên cạnh đó là một cửa hàng có biển hiệu ""HIGHLANDS COFFEE"" và một bảng hiệu quảng cáo cho sản phẩm của công ty. Ngoài ra, bức ảnh còn có các chi tiết khác như cây cối, điện thoại di động, xe máy, v.v."
http://thitruongtudo.vn/upload/01_bai_viet/k21070.1.jpg,404 Not Found,680x360,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910490.jpg,"Bức ảnh chụp một con hẻm nhỏ với nhiều người đang ngồi ăn uống. Phía bên trái là một chiếc xe máy màu đen đỗ trên vỉa hè. Bên phải là một cửa hàng có bảng hiệu ghi số 138. Trên tường của cửa hàng có treo những tờ giấy quảng cáo, trong đó có một tờ giấy có dòng chữ ""Hãy mô tả hình ảnh theo các tiêu chí sau, mỗi phần không vượt quá 40 từ:"""
https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/05_2023/tra-da-via-he-ha-noi-binh-di_.jpg,Luhanhvietnam,700x875,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910491.jpg,"Bức ảnh chụp một con phố nhỏ với hai cửa hàng. Cửa hàng bên trái có biển hiệu số 139 và tên cửa hàng là ""Sữa nhà"". Cửa hàng bên phải có biển hiệu màu hồng ghi ""She FASHION"" và cũng có số 139. Bên trong cửa hàng, có thể nhìn thấy các sản phẩm được bày bán trên kệ, bao gồm nước ngọt, rượu vang, đồ ăn nhẹ... Ngoài ra, còn có một vài chiếc ghế nhựa màu xanh dương đặt trước cửa hàng."
https://img.giaoduc.net.vn/w1000/Uploaded/2025/aoboplu/2012_12_14/quan-via-he-giaoduc.net%20(1).jpeg,Giaoduc.net,500x373,vỉa hè đường phố việt nam,images/vỉa hè đường phố việt nam_1736910491.jpeg,"Bức ảnh chụp một quán ăn ngoài trời với nhiều người đang ngồi ăn. Bức ảnh được chụp từ góc nghiêng, cho thấy toàn bộ khu vực xung quanh quán ăn. Phía sau quán ăn là một bức tường sơn màu vàng nhạt, trên tường có những dòng chữ viết tay bằng tiếng Việt nhưng không rõ nội dung. Trên bàn của quán ăn có rất nhiều món ăn khác nhau, bao gồm các loại rau củ, thịt, gia vị và đồ uống. Ngoài ra, còn có một số dụng cụ nấu ăn như nồi, chảo, đĩa, v.v."
https://media-cdn-v2.laodong.vn/Storage/NewsPortal/2023/3/16/1158229/Vach-Ke-Duong-12-8.jpg,Báo Lao động,1960x1307,lối sang đường dành cho người đi bộ,images/lối sang đường dành cho người đi bộ_1736910500.jpg,"Bức ảnh chụp một con đường với vạch kẻ ngang màu trắng. Phía trước là một chiếc xe hơi màu đen đang di chuyển, phía sau là một nhóm người đang đi xe máy. Ở góc phải của bức ảnh có một cột đèn tín hiệu giao thông với biểu tượng dấu giọt nước màu đỏ."
http://baoholaodong247.eportal.vn/Portals/26918/423b.jpg,baoholaodong247.com,348x348,lối sang đường dành cho người đi bộ,images/lối sang đường dành cho người đi bộ_1736910500.jpg,"Hình ảnh là một biển báo giao thông hình tam giác, nền màu xanh dương. Bên trong tam giác là hình người đi bộ đang bước trên vạch kẻ đường dành cho người đi bộ."
https://everest.org.vn/upload_images/images/2023/11/03/vach-ke-duong-cho-nguoi-di-bo-03.png,Công ty luật TNHH Everest,800x450,lối sang đường dành cho người đi bộ,images/lối sang đường dành cho người đi bộ_1736910500.png,"Bức ảnh mô tả một giao thông đường bộ với 3 phương tiện đang lưu thông. Bên trái là một chiếc ô tô màu xanh dương đang chạy trên vạch kẻ đường dành cho người đi bộ. Bên phải là một chiếc ô tô màu xanh lá cây đang chạy trên vạch kẻ đường dành cho người đi bộ. Ngoài ra, còn có hai cột đèn tín hiệu giao thông được đặt ở hai bên đường."
https://cdn.thuvienphapluat.vn/uploads/tintuc/2023/11/09/nguoi-di-bo-qua-duong-2.jpg,Thư Viện Pháp Luật,1000x562,lối sang đường dành cho người đi bộ,images/lối sang đường dành cho người đi bộ_1736910501.jpg,"Bức ảnh chụp cảnh đường phố với một người phụ nữ đang đi bộ trên vạch kẻ đường dành cho người đi bộ. Người phụ nữ mặc áo màu xanh dương, đội mũ bảo hiểm và đeo khẩu trang. Phía sau người phụ nữ là một chiếc xe hơi màu trắng đang di chuyển về phía trước. Bên trái của bức ảnh là một hàng cây xanh rậm rạp, có thể nhìn thấy những chiếc đèn lồng đỏ được treo trên cành cây. Ở góc phải của bức ảnh là một chiếc xe ô tô màu trắng đang di chuyển về phía trước. Bức ảnh được chụp vào một ngày nắng đẹp, bầu trời trong xanh."
https://cdn.thuvienphapluat.vn/uploads/phapluat/2022-2/PTTQ/21032024/vach-ke-duong-ng-di-bo.jpg,Thư Viện Pháp Luật,600x400,lối sang đường dành cho người đi bộ,images/lối sang đường dành cho người đi bộ_1736910502.jpg,"Bức ảnh mô tả một giao thông đường bộ với các phương tiện giao thông như ô tô, xe đạp và xe máy đang di chuyển trên vỉa hè. Ở phía trước là một người đàn ông đang đi xe đạp, bên cạnh là một người phụ nữ mặc váy đen đang đi bộ. Phía sau là một nhóm người đang đi bộ trên vỉa hè. Ngoài ra còn có một số cây xanh và một tòa nhà cao tầng. Bức ảnh được thiết kế theo phong cách 3D, tạo cảm giác sinh động và hiện đại."
https://congtyquynhnga.com/upload/images/Bien-bao-danh-cho-nguoi-di-bo-sang-ngang1.jpg,Công ty Quỳnh Nga,800x600,lối sang đường dành cho người đi bộ,images/lối sang đường dành cho người đi bộ_1736910502.jpg,"Hình ảnh là một biển báo giao thông hình tam giác màu xanh dương với viền trắng, bên trong là hình người đi bộ màu đen trên nền trắng. Phía dưới biển báo có dòng chữ ""An toàn đường bộ Quỳnh Nga"" và số điện thoại ""0949.371.803""."
https://thanhnien.mediacdn.vn/Uploaded/maiha/2022_01_14/nguoi-di-bo-afp-5495.jpg,Báo Thanh Niên,1200x800,lối sang đường dành cho người đi bộ,images/lối sang đường dành cho người đi bộ_1736910502.jpg,"Bức ảnh chụp một nhóm người đi bộ trên đường phố. Có 6 người trong ảnh, tất cả đều đeo khẩu trang. Người đàn ông mặc vest đen đang đi bộ về phía trước, bên cạnh anh ta là một người phụ nữ mặc áo xanh da trời. Phía sau họ là một người đàn ông mặc áo trắng đang cầm điện thoại di động. Bên phải bức ảnh là một chiếc xe buýt màu đỏ."
https://cdn.thuvienphapluat.vn/uploads/tintuc/2023/11/09/nguoi-di-bo-qua-duong.jpg,Thư Viện Pháp Luật,2062x1269,lối sang đường dành cho người đi bộ,images/lối sang đường dành cho người đi bộ_1736910503.jpg,"Bức ảnh chụp một nhóm học sinh đang đi bộ trên vạch kẻ đường dành cho người đi bộ. Các học sinh đều mặc đồng phục trắng, đeo khẩu trang và cầm tay nhau. Phía sau họ là một hàng xe máy và một chiếc xe tải màu trắng có dòng chữ ""SANAKY"" được in trên thân xe. Ở phía bên phải của bức ảnh, có một biển báo giao thông màu xanh với dòng chữ ""PHỐ TRẠNG 1""."
https://giadinh.mediacdn.vn/296230595582509056/2021/10/29/vach-sang-duong-4-16354791949141489568641.jpg,Gia đình,1200x800,lối sang đường dành cho người đi bộ,images/lối sang đường dành cho người đi bộ_1736910503.jpg,"Bức ảnh chụp một người phụ nữ đang lái xe máy trên đường phố. Người phụ nữ mặc áo khoác màu vàng, đeo khẩu trang và đội mũ bảo hiểm. Cô ấy đang di chuyển theo hướng về phía bên phải của bức ảnh. Phía sau người phụ nữ là một chiếc xe hơi màu đen đang đậu ở vỉa hè. Trên vỉa hè có một số cây xanh và một biển báo giao thông. Bức ảnh được chụp từ góc nhìn ngang, cho phép người xem nhìn thấy toàn bộ cảnh quan xung quanh."
