original_url,source_website,resolution,search_query,local_path,short_caption
https://image.baophapluat.vn/w840/Uploaded/2024/athlraqhpghat/2023_02_11/minh-hoa-4688.jpg,Báo Pháp luật Việt Nam điện tử,840x549,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_663903eb.jpg,"Vỉa hè tương đối hẹp, được sử dụng chủ yếu cho việc ngồi uống nước ở quán. Nhiều người ngồi trên ghế nhựa, xe máy đỗ sát lề đường. Cây xanh được trồng dọc vỉa hè, tạo bóng mát.
"
https://cdn.daibieunhandan.vn/images/b9dccf2610944215cc16af20b31f48416ffccb7e3c4080d5ba15fff948d1189a2e5d1decf4afe42ba861a5eb331046ad68a253ef8f6ff8e98ae864d6fd72bf6d/13-1725417381332.jpg,Báo Đại biểu Nhân dân,1000x667,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_c9a7fad4.jpg,"Vỉa hè hẹp, hư hỏng nhiều chỗ, khá bừa bộn.  Người đi bộ, xe máy lưu thông và có hoạt động buôn bán nhỏ lẻ. Cây xanh có mặt nhưng vỉa hè thiếu ghế đá và đèn đường hiện đại.
"
https://ttol.vietnamnetjsc.vn//2015/11/11/14/09/am-thuc-via-he-viet-nam-vao-top-trai-nghiem-tuyet-nhat_1.jpg,Tintuconline,600x375,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_289041d5.jpg,"Vỉa hè hẹp, khá bừa bộn với nhiều hàng quán bán đồ ăn vặt.  Người bán hàng rong bày bán bánh mì và các loại đồ ăn khác.  Cơ sở vật chất hạn chế, chỉ có một vài xe đẩy bán hàng.
"
https://ddk.1cdn.vn/2023/12/15/W_7085922e985a3004694b.jpg,Báo Đại Đoàn Kết,1920x1440,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_8d4455d0.jpg,"Vỉa hè hẹp, đang được sửa chữa, bề mặt lộn xộn với nhiều gạch lát chưa được đặt.  Có người đi xe máy, công nhân đang thi công, cây xanh ít.
"
https://cdn1z.reatimes.vn/mediav2/media/uploaded/21/2017/04/03/5-407656-1491179268012-73-0-1344-2048-crop-1491179277719.jpg,Reatimes,800x496,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_26d43978.jpg,"Vỉa hè tương đối hẹp, khá sạch sẽ. Người đi bộ và một số hoạt động buôn bán nhỏ diễn ra trên vỉa hè.  Cây xanh và ghế đá không nhìn thấy rõ trong hình.
"
https://images2.thanhnien.vn/zoom/686_429/528068263637045248/2023/12/25/anh-11-1702119555914585113529-17035152521791696686466-250-0-1500-2000-crop-17035153454841997972358.jpg,Báo Thanh Niên,686x429,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_7005b1ce.jpg,"Vỉa hè hẹp, bừa bộn với nhiều rác thải và vật liệu xây dựng.  Có hoạt động buôn bán nhỏ lẻ và các công trình đang thi công, thiếu cây xanh và ghế đá.
"
https://vnmedia.vn/file/8a10a0d36ccebc89016ce0c6fa3e1b83/old_image/201703/original/images1912892_002_via_he.jpg,VnMedia,550x411,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_f4c6936d.jpg,"Vỉa hè tương đối hẹp, tương đối sạch sẽ.  Người đi bộ và xe máy lưu thông trên vỉa hè, một cửa hàng nhỏ bày bán hàng hóa bên lề đường.  Không có cây xanh, ghế đá hay đèn đường rõ ràng trong ảnh.
"
https://tckt.hn.ss.bfcplatform.vn/2017/03/17A03050-tckt-01.jpg,Tạp chí Kiến trúc,1010x778,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_a9a1f39d.jpg,"Vỉa hè rộng rãi, sạch sẽ, có cây xanh và ghế đá.  Hoạt động chủ yếu là đi bộ, có một vài xe hơi đỗ bên đường.  Cơ sở vật chất được bố trí gọn gàng.
"
https://i.ytimg.com/vi/5PA5LI_gWEA/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLCmI9v_fbCKpp1ARwyi8L8f8pz8bQ,YouTube,686x386,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_203d2d93.jpg,"Vỉa hè tương đối hẹp, có phần bừa bộn do nhiều xe máy đỗ.  Người đi bộ và một số hoạt động buôn bán nhỏ diễn ra trên vỉa hè. Cây xanh được trồng dọc vỉa hè, nhưng thiếu ghế đá và đèn đường rõ ràng.
"
https://cdnmedia.baotintuc.vn/2017/04/19/23/15/via-he-hn3w%20(2).jpg,baotintuc.vn,650x430,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_e4f2e761.jpg,"Vỉa hè hẹp, khá bừa bộn với nhiều hoạt động buôn bán nhỏ lẻ xen lẫn người đi bộ.  Có xe máy đỗ và một số cây xanh nhỏ, thiếu ghế đá và đèn đường.
"
https://cand.com.vn/Files/Image/chienthang/2020/04/06/thumb_660_298a59a4-3608-4c1e-917b-17d840cf2689.jpg,Công an Nhân dân,660x446,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_26a41842.jpg,"Vỉa hè hẹp, khá bừa bộn với nhiều biển hiệu quảng cáo.  Một người đàn ông ngồi nghỉ cạnh cửa hàng, không có nhiều hoạt động đi bộ hay buôn bán.  Thiếu cây xanh và ghế đá.
"
https://toquoc.mediacdn.vn/thumb_w/640/280518851207290880/2022/9/9/screen-shot-2022-09-09-at-002318-1662686752739976831124.png,Trí Thức Trẻ,640x1077,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_ba0bf14b.png,"Vỉa hè tương đối rộng, nhưng mặt đường nhiều chỗ bị hư hại. Hai xe máy đang lưu thông trên vỉa hè, cây xanh được trồng dọc theo đường.
"
https://media.vneconomy.vn/w800/images/upload/2023/12/28/1-1.jpg,VnEconomy,800x420,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_b81a3974.jpg,"Vỉa hè hẹp, khá bừa bộn do nhiều xe máy đậu kín.  Người đi bộ xen lẫn với các hoạt động buôn bán nhỏ lẻ ven đường.  Cây xanh được trồng dọc vỉa hè, nhưng thiếu ghế đá và đèn đường rõ rệt.
"
https://media-cdn-v2.laodong.vn/storage/newsportal/2024/1/11/1291321/Via-He-Tphcm-2.jpg,Báo Lao động,1280x960,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_9e7be4bf.jpg,"Vỉa hè tương đối rộng, phần nào bị chiếm dụng bởi bàn ghế cà phê và xe máy đậu ven đường.  Người dân ngồi uống nước, trò chuyện, một số xe máy đậu dọc vỉa hè.  Cây xanh có mặt, nhưng thiếu ghế đá.
"
https://storage-vnportal.vnpt.vn/ndh-ubnd/6027/Anh%20bai%20viet%20web/untitled-1_20240804182359.jpg,Tỉnh ủy Nam Định,960x540,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_fc956dc9.jpg,"Vỉa hè hẹp, bị ngập nước do mưa, có cây xanh nhưng không có ghế đá hay đèn đường.  Người dân đi lại khó khăn, một số phương tiện giao thông đang lưu thông trên đường.
"
https://baoxaydung.com.vn/stores/news_dataimages/2022/112022/23/08/image00120221123080900.jpg?rt=20221123080933,Báo Xây dựng,1432x955,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_2d51f74f.jpg,"Vỉa hè hẹp, khá bừa bộn với vật liệu xây dựng và xe máy đậu.  Người dân đi bộ xen lẫn xe máy, có một số hoạt động buôn bán nhỏ. Cây xanh được trồng dọc vỉa hè nhưng thiếu ghế đá và đèn đường.
"
https://nqs.1cdn.vn/2024/12/04/statictttc.kinhtedothi.vn-zoom-1000-uploaded-nguyennhuquynh-2024_12_04-_via_he_1_wkjh.jpeg,Người quan sát,1000x666,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_f5d517a0.jpeg,"Vỉa hè tương đối rộng, sạch sẽ, có cây xanh và đèn đường.  Người đi bộ và các quán cà phê ngoài trời sử dụng vỉa hè, không có xe đậu.
"
https://media.vietnamplus.vn/images/7255a701687d11cb8c6bbc58a6c80785de985748956c293a7d653e8bdb69fd01d15e9dc2ab043e16cba2fb68d30432a3426407fd60d3baa4fa22bd5a1aaa2a28/latdaviahe0307.jpg,Vietnam+ (VietnamPlus),1000x640,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_444ebc0c.jpg,"Vỉa hè hẹp, đang được sửa chữa, lát đá mới.  Một số người đang kiểm tra công trình, không có hoạt động buôn bán hay nhiều người đi bộ.  Cây xanh có ở gần đó.
"
https://ddk.1cdn.vn/2024/10/30/nguyen_xien-le-khanh35.jpg,tracuuquyhoach.com,1920x1280,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_f07fc83d.jpg,"Đây là một con phố ở Việt Nam, xe cộ lưu thông khá thưa thớt, chủ yếu là xe máy.  Vỉa hè khá xấu, nhiều chỗ bị nứt nẻ, có hai bạn trẻ đang đi bộ trên đó.  Trời quang mây nhẹ.
"
https://cdn.tuoitre.vn/thumb_w/480/471584752817336320/2024/7/14/base64-17209718662971073415449.jpeg,Báo Tuổi Trẻ,480x323,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_58dd5397.jpeg,"Dạ, hình ảnh này cho thấy một con phố khá nhộn nhịp. Có một vài người đang đi bộ, trong đó có một cặp đôi tay trong tay, và xe máy đậu dọc hai bên đường. Khá nhiều cửa hàng nhỏ bày bán đồ ăn và dịch vụ massage, thời tiết có vẻ nắng nhẹ.
"
https://icdn.dantri.com.vn/thumb_w/680/dansinh/2024/10/03/anh-1-ky-2-kinh-te-via-he-ok-1727930145594.jpg,Dân sinh - Dân trí,680x429,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_befdc5fb.jpg,"Nhìn này, ban đêm ở Hà Nội, đường phố khá vắng vẻ, chỉ có một vài người đi bộ và xe máy.  Có một quán bia vỉa hè khá đông khách ngồi uống nước.  Đường phố hơi bẩn một chút, có rác vương vãi trên vỉa hè.
"
https://i.ytimg.com/vi/mezQgKslE_s/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLA5zqCCT8pSQteRKjRD09gvQBLvzA,YouTube,686x386,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_a8ea2c0d.jpg,"Vỉa hè hẹp, bừa bộn với nhiều xe máy đậu sát nhau.  Người đi bộ chen chúc giữa các phương tiện.  Thiếu cây xanh và ghế đá, chỉ có một hàng rào ngăn cách.
"
https://baogiaothong.mediacdn.vn/files/Baogiay/2017/04/04/6-0531.jpg,Báo Giao Thông,600x400,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_85f40952.jpg,"Vỉa hè tương đối rộng, lát gạch, có phần bừa bộn do nhiều xe máy đậu.  Hoạt động chính là đỗ xe máy,  vài người đi bộ, và không có hoạt động buôn bán. Cây xanh được trồng nhưng không nhiều, chưa thấy đèn đường hay ghế đá.
"
https://suckhoedoisong.qltns.mediacdn.vn/324455921873985536/2023/4/9/77ff7132-2ee0-4590-9ae0-b089f06673a4-16810314495241400404521.jpeg,Sức khỏe đời sống,2000x1500,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_9bb029e5.jpeg,"Vỉa hè hẹp, bừa bộn với nhiều vật dụng che chắn, hoạt động buôn bán nhỏ lẻ.  Cây xanh có, nhưng thiếu ghế đá và đèn đường.
"
https://cdn-i.vtcnews.vn/resize/ma/upload/2022/10/28/sau-2-nam-da-lat-via-he-vo-du-do-ben-70-nam-14-19040436.jpg,VTC News,1920x1281,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_bfec1978.jpg,"Vỉa hè hẹp, hư hỏng nghiêm trọng, nhiều mảng gạch vỡ vụn.  Không có hoạt động buôn bán, chủ yếu là đi bộ. Thiếu cây xanh, ghế đá và đèn đường.
"
https://cafefcdn.com/203337114487263232/2021/5/21/photo-2-16215610657201462677847.jpeg,CafeF,1999x1333,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_66da9ee6.jpeg,"Vỉa hè tương đối rộng, sạch sẽ, có cây xanh và ghế đá.  Người đi bộ thưa thớt, có một vài xe máy đỗ bên lề.  Một số hoạt động buôn bán nhỏ lẻ xuất hiện ở một góc vỉa hè.
"
https://vcdn1-vnexpress.vnecdn.net/2023/07/26/3-JPG-9385-1675933270-jpeg-8296-1690374843.jpg?w=460&h=0&q=100&dpr=2&fit=crop&s=A04ubR3cbbS79wBXuEboTw,VnExpress,920x614,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_02f58653.jpg,"Vỉa hè hẹp, khá bừa bộn với nhiều xe máy đậu san sát.  Người dân ngồi uống nước trước quán, vỉa hè thiếu cây xanh, ghế đá, đèn đường.
"
https://hn.ss.bfcplatform.vn/tckt/2019/11/duy-th%E1%BB%8Bnh1.jpg,Tạp chí Kiến trúc,1000x376,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_4b70665b.jpg,"Hình ảnh bên trái cho thấy vỉa hè hẹp, khá bừa bộn với nhiều hoạt động buôn bán và xe máy đậu.  Hình ảnh bên phải cho thấy vỉa hè rộng rãi, sạch sẽ, có cây xanh và ít người đi bộ.
"
https://thanhnien.mediacdn.vn/Uploaded/huuhau/2017_03_03/1_NEJA.jpg,Báo Thanh Niên,1024x683,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_fbfc8433.jpg,"Vỉa hè hẹp, tương đối sạch sẽ, có một ít vật liệu xây dựng.  Nhiều xe máy đậu trên vỉa hè, một số người đi bộ, và có một cây nhỏ.
"
https://thuongtruong-fileserver.nvcms.net/IMAGES/2023/03/26/20230326143130-73dep-via-he.png,Thương Trường,990x630,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_5fcb3f3e.png,"Vỉa hè hẹp, khá bừa bộn do xe máy đậu nhiều.  Người dân đi bộ và buôn bán chen chúc trên vỉa hè.  Cây xanh ít, không thấy ghế đá hay đèn đường.
"
https://ddk.1cdn.vn/2024/05/19/anh-bai-duoi(1).jpg,Báo Đại Đoàn Kết,1920x1449,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_9971d34c.jpg,"Vỉa hè hẹp, khá bừa bộn với nhiều xe máy đậu san sát.  Người dân ngồi đọc sách, nghỉ ngơi trên vỉa hè, xen lẫn với các phương tiện.  Cây xanh lớn mọc dọc vỉa hè, có đèn đường nhưng thiếu ghế đá.
"
https://cdn.daibieunhandan.vn/images/b9dccf2610944215cc16af20b31f4841e7fca025354ae186be3989897ffdd87f3e5fbe18a0da9226734fdc5969e5d44e70fbbc8cc102e76030fee4b1f3bf33ea2b93bce4b5b876c59069228acf713e1b/Duong-Quang-Trung-1-1725416420577.jpg,Báo Đại biểu Nhân dân,1000x667,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_85046cdc.jpg,"Vỉa hè hẹp, mặt đường nứt nẻ, xuống cấp.  Một số xe máy đỗ trên vỉa hè.  Thiếu cây xanh, ghế đá và đèn đường.
"
https://cdnmedia.baotintuc.vn/Upload/3qVxwVtNEPp6Wp9kkF77g/files/2023/03/02/soc-trang-020323.jpg,baotintuc.vn,665x505,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_e156a295.jpg,"Vỉa hè hẹp, bừa bộn do bày bán hàng rong, chủ yếu là dụng cụ.  Người đi bộ và xe máy di chuyển trên vỉa hè.  Cây xanh có mặt nhưng thiếu ghế đá và đèn đường.
"
https://sgtvt.hochiminhcity.gov.vn/Tin-tuc/Chi-tiet-bai-viet/moduleId/2002/controller/TinTuc/action/Image?filePath=/NOIDUNG/2024/1/29/NOIDUNG_04175847.jpg,Sở Giao Thông Vận Tải,730x487,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_48a636af.jpg,"Vỉa hè hẹp, có nhiều xe máy đậu kín, gây bừa bộn. Một người đàn ông đang đi bộ trên vỉa hè.  Không có nhiều cây xanh, ghế đá hay đèn đường được nhìn thấy rõ.
"
https://static.kinhtedothi.vn/w960/images/upload/2021/12/22/he-thong-day-cap-se-duoc-ha-ngam.jpg,Báo Kinh tế đô thị,600x577,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_80bcabec.jpg,"Vỉa hè hẹp, tương đối sạch sẽ, có một cây lớn.  Trên vỉa hè có xe máy đỗ và một cửa hàng đóng cửa.  Không có ghế đá hay đèn đường nhìn thấy rõ.
"
https://xdcs.cdnchinhphu.vn/zoom/600_315/446259493575335936/2023/3/25/viahe-16797055447471633276824-0-0-416-665-crop-1679705547495717496904.jpg,"Xây Dựng Chính Sách, Pháp Luật - Cổng Thông tin điện tử ...",600x315,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_46d6ac9f.jpg,"Vỉa hè hẹp, khá bừa bộn do nhiều xe máy đậu dọc.  Người dân ngồi uống nước, trò chuyện trên vỉa hè, cây xanh thưa thớt.
"
https://danviet.mediacdn.vn/296231569849192448/2024/11/21/lat-da-via-he-1-1732195472470867117976.jpeg,Dân Việt,2000x1334,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_e0bb84fe.jpeg,"Vỉa hè khá rộng nhưng đang được sửa chữa, bề mặt lộn xộn với nhiều gạch lát vỉa hè bị dỡ bỏ.  Hiện trường không có hoạt động buôn bán, chỉ có một vài cây xanh và không có ghế đá hay đèn đường nào được nhìn thấy rõ.
"
https://nld.mediacdn.vn/291774122806476800/2023/9/29/via-he-bhtq-169595218305261199025.jpg,Báo Người Lao Động,2000x1500,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_1e33c4a7.jpg,"Vỉa hè hẹp, bừa bộn với nhiều rác thải và đất đá.  Hoạt động chính là đi bộ, không có nhiều hoạt động buôn bán.  Cơ sở vật chất thiếu thốn, chỉ có một vài cây xanh nhỏ.
"
https://ddk.1cdn.vn/2024/10/30/nguyen_xien-le-khanh16.jpg,tracuuquyhoach.com,1920x1280,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_4eefb7ef.jpg,"Vỉa hè hẹp, bừa bộn với nhiều rác thải và mặt đường bị hư hỏng.  Có hoạt động buôn bán nhỏ lẻ và người đi bộ.  Cây xanh thưa thớt, thiếu ghế đá và đèn đường.
"
https://cdn.tuoitre.vn/thumb_w/480/471584752817336320/2023/12/20/ct-phi-via-he-q1-2081857-3read-only-1703087276771848625332.jpg,Báo Tuổi Trẻ,480x333,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_517d1e25.jpg,"Vỉa hè tương đối hẹp, có phần bừa bộn do xe máy đậu.  Người đi bộ và xe máy cùng tranh chấp không gian,  thiếu cây xanh và ghế đá.
"
https://cand.com.vn/Files/Image/chienthang/2020/04/06/thumb_660_95bbb40e-f15f-42c3-a325-6796c43f46bf.jpg,Công an Nhân dân,660x436,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_e3e1a53c.jpg,"Vỉa hè hẹp, bừa bộn với thịt bày bán trên vỉa hè, một người đàn ông mang xô.  Không có cây xanh hay ghế đá, chỉ có một số dây điện và ống nước.
"
https://baoxaydung.com.vn/stores/news_dataimages/2022/112022/23/08/image00520221123080905.jpg?rt=20221123080954,Báo Xây dựng,1432x955,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_47c1ed82.jpg,"Vỉa hè hẹp, đang sửa chữa nên khá bừa bộn, có nhiều vật liệu xây dựng.  Một người bán hàng rong trên vỉa hè, bên cạnh đó có cây xanh và đèn đường.
"
https://image.phunuonline.com.vn/fckeditor/upload/2023/20231218/images/nhieu-tuyen-duong-tai-tphcm-_931702912029.jpg,Báo Phụ Nữ,2000x1423,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_2965ba56.jpg,"Vỉa hè tương đối hẹp, phần nào bừa bộn với xe máy đỗ, một số hoạt động buôn bán nhỏ lẻ.  Cây xanh dọc đường phố, thiếu ghế đá và đèn đường không được nhìn thấy rõ.
"
https://cafefcdn.com/203337114487263232/2021/5/21/photo-1-1621561063104322947461.jpeg,CafeF,2000x1333,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_ad5e8f54.jpeg,"Vỉa hè tương đối rộng, khá sạch sẽ, có cây xanh trong chậu.  Hoạt động chủ yếu là đi bộ, có một vài chậu cây cảnh đặt trước cửa hàng.
"
https://i.ytimg.com/vi/k-QIBQ1IZVg/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLD_JnLr8YR4xpWfDy5_SlrGNz9oIQ,YouTube,686x386,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_4cf4aa0d.jpg,"Vỉa hè hẹp, khá bừa bộn do nhiều xe máy đậu và hoạt động buôn bán nhỏ lẻ.  Người đi bộ chen chúc, thiếu cây xanh và ghế đá.
"
https://media-cdn-v2.laodong.vn/Storage/NewsPortal/2023/2/26/1151815/Via-He-Ha-Noi-6.jpg,Báo Lao động,1960x1306,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_f122f0f5.jpg,"Vỉa hè hẹp, khá bừa bộn do hàng hóa bày bán và xe máy đậu. Người dân đi bộ chen chúc, xe máy lưu thông. Thiếu cây xanh và ghế đá, chỉ có đèn đường.
"
https://media.vneconomy.vn/w800/images/upload/2023/03/16/img-8602.JPG,VnEconomy,800x533,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_7f2ae8dd.JPG,"Vỉa hè tương đối rộng, tương đối sạch sẽ. Có hoạt động buôn bán cà phê nhỏ và người đi bộ. Cây xanh được trồng dọc vỉa hè.
"
https://cdnphoto.dantri.com.vn/2Db8ZzlBRcRqhvR_hvxz18ko55A=/thumb_w/1920/2022/12/13/via-he-le-trong-tan3-1670942845576.jpg,Dân trí,1920x1280,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_9e2a6911.jpg,"Vỉa hè hẹp, bề mặt xấu, nhiều vật liệu xây dựng và dây điện ngổn ngang.  Người đi bộ và xe máy lưu thông, có hoạt động buôn bán nhỏ.  Cây xanh có nhưng vỉa hè thiếu ghế đá và đèn đường đầy đủ.
"
https://file3.qdnd.vn/data/images/0/2022/10/02/tuanson/2.jpg?dpi=150&quality=100&w=870,Báo Quân đội nhân dân,600x400,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_50757016.jpg,"Vỉa hè tương đối rộng, khá sạch sẽ, có một vài cây xanh và đèn đường. Hoạt động chủ yếu là buôn bán nhỏ lẻ, ít người đi bộ, không có xe đỗ.
"
https://static-images.vnncdn.net/files/publish/2022/12/2/da-lat-via-he-1467.jpg,VietNamNet,1500x1125,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_bb0b9556.jpg,"Vỉa hè hẹp, bừa bộn với vật liệu xây dựng và rác thải.  Xe máy đỗ trên vỉa hè, người đi bộ hạn chế. Thiếu cây xanh và ghế đá, công trình đang được sửa chữa.
"
https://media.vietnamplus.vn/images/7255a701687d11cb8c6bbc58a6c80785024db0eafb2d38c52a2509fabe99c057e7c410225496e988053a01a885fe276142a6db4abd79bc96b84ba282ff14975b/via_he_Ha_Noi_sau_1_nam_3.jpg,Vietnam+ (VietnamPlus),1000x667,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_efdc12de.jpg,"Vỉa hè hẹp, khá bừa bộn do nhiều xe máy đỗ.  Trên vỉa hè có hoạt động buôn bán nhỏ và một số người đi bộ.  Cây xanh ít, không có ghế đá.
"
https://baogiaothong.mediacdn.vn/files/Baogiay/2017/03/14/14-0733.jpg,Báo Giao Thông,600x400,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_cb23215f.jpg,"Vỉa hè tương đối rộng, sạch sẽ, được trồng cây xanh.  Hoạt động chủ yếu là đi bộ, không có nhiều hoạt động buôn bán hay đỗ xe.  Cây xanh được trồng dọc vỉa hè tạo bóng mát.
"
https://cdn1z.reatimes.vn/mediav2/media/uploaded/22/2017/03/04/via-he-pho-co-hn-reatimes-vn9-1488642935.JPG,Reatimes,1024x662,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_f3ec9d91.JPG,"Vỉa hè hẹp, khá bừa bộn do nhiều xe máy đậu.  Người dân đi bộ và buôn bán chen chúc trên vỉa hè. Cây xanh và ghế đá hiếm hoi.
"
https://thanhphohaiphong.gov.vn/wp-content/uploads/2021/03/1615869307631_via20he2021.jpg,Cổng tin tức thành phố Hải Phòng,600x602,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_18bcf619.jpg,"Vỉa hè hẹp, khá bừa bộn với các mảng gạch bị hư hỏng.  Chỉ có người đi bộ, không có hoạt động buôn bán hay nhiều cây xanh, ghế đá.
"
https://cdnmedia.baotintuc.vn/Upload/Td3qmSNSjM5mhekL9vM2Q/files/2022/11/2-11-Viahe-70nam/Da-70nam-12.jpg,baotintuc.vn,1224x816,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_56574312.jpg,"Vỉa hè hẹp, đang được thi công nên khá bừa bộn với đất đá và vật liệu xây dựng.  Một công nhân đang lát gạch, không có cây xanh, đèn đường hay ghế đá.
"
https://cdn-i.vtcnews.vn/upload/2023/03/07/via-he-16-11115178.jpg,VTC News,2000x1215,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_0bd064b7.jpg,"Vỉa hè hẹp, khá bừa bộn do xe máy đậu san sát.  Người đi bộ chen lẫn với hoạt động buôn bán nhỏ và nhiều xe máy. Cây xanh thưa thớt, thiếu ghế đá và đèn đường rõ ràng.
"
https://photo-cms-anninhthudo.epicdn.me/Uploaded/2023/ohaybun/2023_03_13/img-20230312-164930-7427-7369.jpg,Phường Lê Đại Hành,960x1280,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_70fcfb73.jpg,"Vỉa hè tương đối hẹp, phần nào lộn xộn do xe máy đậu san sát.  Người đi bộ và xe máy chiếm phần lớn diện tích, có cây xanh và đèn đường dọc vỉa hè.
"
https://cdn-images.vtv.vn/thumb_w/640/66349b6076cb4dee98746cf1/2024/11/18/package-media-95929873004950761653015.png,VTV.vn,640x360,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_d667f8dd.png,"Vỉa hè đang được xây dựng lại, tương đối rộng nhưng còn nhiều phần đang thi công.  Có ít người đi bộ, xe cộ lưu thông trên đường, và một số khu vực trồng cây xanh.
"
https://cdn.daibieunhandan.vn/images/b9dccf2610944215cc16af20b31f48418d6a08be90ee5eeb99182d0cf39b6336a633560a0828c1388e0e0dd785bd80a1f137fa56cb690ce3cf60fc8927718b6898f990a040ec25ff0b031ec7ebddcf49/BUU-DIEN-DUONG-QUANG-TRUNG-1725416445336.jpg,Báo Đại biểu Nhân dân,1000x667,vỉa hè đường phố việt nam,./images\vỉa_hè_đường_phố_việt_nam_953b884b.jpg,"Vỉa hè hẹp, hư hỏng nhiều chỗ, lộn xộn xe máy đi lại.  Người đi bộ ít,  thiếu cây xanh và ghế đá.
"
